text;class;keyword_label;valder_label;textbloc_polarity_label;textbloc_subjectivity_label;happy_transformer_label;bert_label;suicidal_bert_label;polarity_modele;Naif;modele_groupement_score;groupement_all_modele_par_3;groupement_all_modele_par_4;groupement_all_modele_par_5;groupement_all_modele_par_4_subjectivity50;groupement_all_modele_par_4_subjectivity75;groupement_all_modele_par_5_subjectivity50;groupement_all_modele_par_5_subjectivity75;groupement_best_modele_par_2;groupement_best_modele_par_3;groupement_best_modele_par_2_subjectivity50;groupement_best_modele_par_2_subjectivity75;groupement_best_modele_par_3_subjectivity50;groupement_best_modele_par_4_subjectivity75
aaaah ty;0;1;0;0.0;0.0;1;1;0;1;1;2;0;0;0;0;0;0;0;1;0;0;0;0;0
Wants to be stimulated already;0;1;0;0.2;0.1;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
WOW awesome pics;0;0;0;0.55;1.0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
might go out and see marble today;0;1;0;0.0;0.0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
O he just replied to someone    Dougie replied to quite a few people this afternoon so you never know    besides  it s fun;0;0;0;0.0499999999999999;0.15;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
im so tired today  i want to lay in a bed full of boys and just have hugs sounds so good  probably look even better;0;0;0;0.2875;0.5875;0;1;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0
Installing Call of Duty 4    what a big DON T    HELL YEAH;0;1;1;0.0;0.1;1;0;0;1;1;2;0;0;0;0;0;0;0;1;0;0;0;0;0
it s take me to the river from sydenee;0;1;0;0.0;0.0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Plans have changed for the better    out for a MTB ride in the sunshine now;0;0;0;0.5;0.5;1;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0
oh gosh  I didn t think you were that old  oh well I ll still like you when your 25 hahaha;0;0;0;0.15;0.3;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
bom dia twitters;0;1;0;0.0;0.0;1;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0
One month from today we ll be on that plane headin  for NY;0;0;0;0.0;0.0;0;1;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0
snuggling in bed with my little baby    ahhhh;0;1;0;-0.1875;0.5;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Gimme that  1m  we ll take a tour to the UK  and I ll show you all the people you need;0;1;0;0.0;0.0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
proof;0;1;0;0.0;0.0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
My Cullen family jewellery set arrived this morning  So happy;0;0;0;0.8;1.0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Coooeee  How s your day been;0;0;0;0.0;0.0;1;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0
http   twitpic com 2y9iv   When Chelsea brings me chocolate and diet coke I m happy again;0;0;0;0.8;1.0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Reminder  SR Release date set for Easter Sunday;0;0;0;0.0;0.0;1;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0
Lol   curry    cuppa tea     glass of merlot      a free doggie     I m happy to negotiate;0;0;0;0.6666666666666666;0.8333333333333334;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
That s In and Out;0;1;0;0.0;0.0;1;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0
A watched pot never boiled  mate   distraction is the name of the game;0;1;0;-0.4;0.4;1;1;0;1;1;2;0;0;0;0;0;0;0;1;0;0;0;0;0
Watching Tron Oh my goodness  genius stuff   D  the bike scene just flashed by;0;0;0;0.0;0.0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Thanks for the link to fastpitch;0;0;0;0.2;0.2;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Thank you  Kal    You re GREAT    Good luck on everything that you ll do;0;0;0;0.75;0.675;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
bless ya fella;0;1;0;0.0;0.0;0;1;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0
I just trimmed it  I ll post photos soon;0;0;0;0.0;0.0;1;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0
I m leaving the laptop at home  I ll put up with tweetie  I can get DMs on gmail  New friends can always send me their email addy;0;1;0;0.1363636363636363;0.4545454545454545;1;1;0;1;1;2;0;0;0;0;0;0;0;1;0;0;0;0;0
Sure  But would i be a rebel for not waiting til Follow Friday  haha;0;1;0;0.35;0.5944444444444444;1;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0
Just booked  and I in for 4D baby scan tomorrow   very exciting   can t wait to see our little girl;0;0;0;0.10125;0.75;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
In ny No flight delays  thank goodness  Las vegas was memorable  Loved fob atl cs concert;0;0;0;0.6;0.9;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
loves the weather and goes on a bike tour with her doggy now;0;0;0;0.0;0.0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
A little of what you fancy does you good  I am told;0;0;0;0.25625;0.55;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
dude i am SO jealous  goin to buy some on thurs;0;0;1;0.0;0.0;1;1;0;1;1;3;1;0;0;0;0;0;0;1;1;0;0;0;0
Totally bought High School Musical 3 today    and it was meant to be released tomorrow  Also bought a Wii Remote charger;0;0;0;0.015;0.3725;1;1;0;1;1;2;0;0;0;0;0;0;0;1;0;0;0;0;0
Oh sounds like a top movie Really  I don t know who that is but they should hah;0;0;0;0.35;0.35;1;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0
you re up early     or out late haha;0;1;0;9.251858538542969e-18;0.3999999999999999;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
I don t wanna  tis too annoying  amp  hard     doing it all day tomorrow;0;1;1;-0.5458333333333334;0.7208333333333333;0;1;0;0;1;2;0;0;0;0;0;0;0;1;0;1;0;0;0
hope you guys have a safe flight;0;0;0;0.5;0.5;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Greetings;0;0;0;0.0;0.0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
hen  style may or may not involve making promises OTHER people need to deliver     no such concerns here;0;1;1;-0.0625;0.4375;1;1;0;1;1;3;1;0;0;0;0;0;0;1;1;0;0;0;0
we re coming back on sunday or monday;0;1;0;0.0;0.0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
nowt wrong with abit of cheese monsieur Winsor;0;1;1;-0.5;0.9;1;1;0;1;1;3;1;0;0;0;0;0;0;1;1;1;1;1;1
right then nsb archive done and dusted  ape accounts up to date  freeland winner sorted   haha now to do some real work;0;0;0;0.2285714285714285;0.3785714285714285;1;1;0;1;1;2;0;0;0;0;0;0;0;1;0;0;0;0;0
Playing the clarinet makes me happy;0;0;0;0.8;1.0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
What are you saying about yourself;0;1;0;0.0;0.0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
mmm OJ  scrambled eggs w  cheese and toast GILMOREGIRLS TOO  ahhh  this day is amazing   now if i could only get the dryer to work;0;1;0;0.3;0.95;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Bloodstain on the carpet  Ready to gooo  http   short to 3uqb;0;1;0;0.1;0.4;1;1;0;1;1;2;0;0;0;0;0;0;0;1;0;0;0;0;0
how s it cooking  looking forward to having a taste later;0;0;0;0.0;0.0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Tell her Simon  quot who used to be from Tuks FM quot  says Hi;0;0;0;0.0;0.0;0;1;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0
I like the sound of my new job title  Inventory manager;0;0;0;0.2681818181818182;0.4272727272727272;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
in curand voi fi pe  ro thx to blogway si CNSC;0;1;0;0.0;0.0;1;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0
Night all   just enjoyed a chat on connect2mums  Check it out  http   connect2mums ning com;0;0;0;0.5;0.7;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
We know we don t have a Queen;0;0;0;0.0;0.0;1;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0
just twigged you mean your financial presentation  Yes I ll have a look at home and mail to you today;0;0;0;-0.15625;0.34375;0;1;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0
yea you re right it s shite;0;1;0;0.2857142857142857;0.5357142857142857;1;1;0;1;1;2;0;0;0;0;0;0;0;1;0;1;0;0;0
has just joined twitter;0;0;0;0.0;0.0;1;1;0;1;1;2;0;0;0;0;0;0;0;1;0;0;0;0;0
Ha  Nice   A lot like love is on tv right now what a cute movie;0;0;0;0.4714285714285714;0.7839285714285714;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
About time  You should always listen to your wise friend Kate  She s the coolest;0;0;0;0.7;0.9;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
The jobs front doesnt look so bleak today;0;1;0;-1.0;1.0;1;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0
Going to school and enjoying my last day as a 16 year old but too;0;0;0;0.1999999999999999;0.2888888888888889;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
yea    they just keep getting better;0;0;0;0.5;0.5;1;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0
making some lunch;0;1;0;0.0;0.0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
It s always great to hear from actors whom I ve directed  Trying to encourage them to join Twitter;0;0;0;0.8;0.75;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
wow i just woke up and there s a bag next to my bed  i hate alcohol  wtf happened tonight     thanks everyone who came to my bday dinner;0;0;1;-0.2;0.62;0;1;0;1;1;2;0;0;0;0;0;0;0;1;0;1;0;0;0
I have home made brownies  too;0;1;0;0.0;0.0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Chick Fil A   bonus;0;0;0;0.0;0.0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
basil and hafiz are having a very nice gay moment in the studio;0;0;0;0.5983333333333334;0.7916666666666667;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
time to turn off and go to sleep i think  its been a big day  Goodnight all;0;1;0;0.0;0.1;1;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0
Eating kebab in the sun  Sounds like a bad song title  Ha  That one too;0;1;0;-0.6999999999999998;0.6666666666666666;1;1;0;0;1;2;0;0;0;0;0;0;0;1;0;1;0;0;0
I didn t realise you were trustee  There are loads of you aren t there  Find RASE structure quite confusing;0;1;0;-0.3;0.4;1;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0
going back to OS X after a forced 5 month hiatus with only my Windows and Linux boxes makes me a happy camper;0;0;0;0.125;0.55;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
you didn t get the memo because when I told you    You were most likely INTOXICATED  Not my problem   But you re welcome;0;0;0;0.4333333333333333;0.7999999999999999;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
oh blimey  it s not you is it   don t worry  I wouldn t say anything here that i wouldn t say to them personally;0;1;1;0.0;0.3;0;1;0;1;1;2;0;0;0;0;0;0;0;1;0;0;0;0;0
Easy way is to go to MBK and get it hacked   got a CN rom on his TH phone;0;0;0;0.4333333333333333;0.8333333333333334;1;1;0;1;1;2;0;0;0;0;0;0;0;1;0;1;1;0;0
During revamp and shortly after  They re out of   now  amp  in real trouble    but I m going to be good  amp  not bag them publicy;0;1;0;0.1333333333333333;0.4000000000000001;1;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0
It s the same here in New Zealand too  Looking forward to them starting again already  Have a great night;0;0;0;0.2340909090909091;0.3573863636363636;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Hehe  thanks;0;0;0;0.2;0.2;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
That is how I am  but it is Valley Girl that I must watch  Nic Cage as Randy   yum  LOL;0;0;0;0.8;0.7;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
We are not fussy about age here as long as females are between 18 25   I changed the rules  lol;0;1;0;0.375;0.55;1;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0
is laughing   i cant believe flea attacks dougie xx;0;0;0;0.0;0.0;0;1;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0
lip synching to a song;0;1;0;0.0;0.0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
i wouldn   t say  quot the best books ever written quot  but they are quite close though i was a bit disappointed about the 7th;0;1;1;0.125;0.525;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0
oh  thank you   I m just glad to not be shutting stuff across the street anymore   it s a little slower w  the unpacking tho;0;1;0;0.15625;0.75;1;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0
LOL  You saw that  Hahaha   was a fun day of exploration and experimentation;0;0;0;0.4333333333333333;0.4333333333333333;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Good morning   good morning  good moooooorning;0;0;0;0.6999999999999998;0.6000000000000001;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Watching This Morning and deciding what to do with myself today  Think I ll keep searching for that elusive job;0;1;0;0.0;0.0;1;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0
He was a very good boy  He looks even cuter now  If such a thing were possible;0;0;0;0.3033333333333333;0.7600000000000001;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
An easter egg without the calories http   www etsy com view listing php listing id 23359320;0;1;0;0.0;0.0;1;1;0;1;1;2;0;0;0;0;0;0;0;1;0;0;0;0;0
baby id try anything for the first time wi you;0;1;0;0.25;0.3333333333333333;1;1;0;1;1;2;0;0;0;0;0;0;0;1;0;0;0;0;0
Do I have to Tell    LOL;0;1;0;0.8;0.7;1;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0
I Am Going To  So Keen  Come On June;0;1;0;0.0;0.0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
How did you know   I LOVE it;0;0;0;0.5;0.6;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
TweetDeck Icons Annoyng your Desktop  CHANGE http   tinyurl com dca4r7  From Devianart http   tinyurl com djg77b;0;1;0;0.0;0.0;1;1;0;1;1;2;0;0;0;0;0;0;0;1;0;0;0;0;0
its amazing  I saw it on Broadway with the original cast;0;1;0;0.4875;0.825;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Leaving House now gonna switch to texts;0;1;0;0.0;0.0;1;1;0;1;1;2;0;0;0;0;0;0;0;1;0;0;0;0;0
dont worry we ll make the most out of it;0;0;0;0.5;0.5;1;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0
you SAU  i stood up at 8  then off to offenbach  home  outside  sunshine  love you;0;0;0;0.25;0.325;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Yeah  we re going to have neither  but it s all good  Hope you do;0;0;0;0.7;0.6000000000000001;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Chillin;0;1;0;0.0;0.0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
how weird  yesterday  i was thinking I really wanted to listen to Christmas songs   not so strange I think;0;0;0;-0.1166666666666666;0.4499999999999999;1;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0
ohhhhh um I hope mine comes sooooooooooooooooooon  Does it look goog  give it ere lemme hav a look;0;0;0;0.0;0.0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
i miss IRC culture  Twitter is like the mainstream version  without the trout slapping;0;0;0;0.0;0.0;1;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0
Same to you  Sue;0;1;0;0.0;0.125;1;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0
New Hip album today  Mine arrives in vinyl next week;0;0;0;0.0681818181818181;0.2272727272727272;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Is up at 7 am for no reason  Had a great day yesterday    hopes today is just as good;0;0;0;0.75;0.675;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
thanks for the welcome Mark;0;0;0;0.5;0.55;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
how was it  so I know what to expect;0;0;0;0.0;0.0;1;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0
ooo apple store is down     so close  Credit card ready;0;0;0;0.0222222222222222;0.3944444444444445;1;1;0;1;1;2;0;0;0;0;0;0;0;1;0;0;0;0;0
trying out Spaz for Twitter posts  love my DestroyTwitter  but it s easier to read Spaz;0;0;0;0.5;0.6;1;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0
He was slightly damaged to begin with so nothing to report there;0;1;1;-0.1666666666666666;0.1666666666666666;1;0;0;1;1;2;0;0;0;0;0;0;0;1;0;0;0;0;0
It s one of the perks of working for the NYSE Ger;0;0;0;0.0;0.0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
was that reply to me or yourself  XD I wouldn t say you make many mistakes;0;1;0;0.5;0.5;1;1;0;1;1;2;0;0;0;0;0;0;0;1;0;1;0;0;0
debbs  PW is up on MSE  Congrats;0;0;0;0.0;0.0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
I m a size 5  but I have to wear orthotics in my footwear if I m attempting to walk so I can get away with a 6;0;1;0;0.0;0.0;1;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0
Glad you enjoyed it;0;0;0;0.5;0.85;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
It snowed  Okay  there s not enough to build Frosty  but it snowed  As long as it s cold  it might as well snow   Enjoy your day;0;1;0;0.05;0.58;1;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0
A tweet tweet here and a tweet tweet there  Goodniiiight;0;1;0;0.0;0.0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
oh  hell yeah    but  that list should be made very passionately    oops  I ment patiently;0;0;0;-0.065;1.0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
gonna go to school  be back around 4;0;1;0;0.0;0.0;0;1;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0
quot is in awe of everything she sees your way quot;0;0;0;0.0;0.0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
I jst sneezed twice  Me thinks there s at least one ghost in my house now;0;1;1;-0.3;0.4;1;1;0;1;1;3;1;0;0;0;0;0;0;1;1;0;0;0;0
i saw your photos  hot;0;1;0;0.25;0.8500000000000001;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
w00t  Matt Elliot  Third Eye Foundation  playing GRV tonight Early gig  first act 8 15  curfew 10 30   if anyone fancies;0;1;0;0.1166666666666666;0.2111111111111111;1;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0
SLUMDOG MILLIONAIRE  OMG  Or the new one by James Patterson;0;0;0;0.1363636363636363;0.4545454545454545;1;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0
Going to day care  Get to see hannah  This should be a good day  I hope so anyway;0;0;0;0.7;0.6000000000000001;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Glad to see you ve toned down your sell  Still like the software;0;0;0;0.1722222222222222;0.6444444444444445;1;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0
http   twitpic com 2y9c6   hide it well from everyone;0;1;0;0.0;0.0;1;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0
time for some warsaw beer garden chilling;0;1;1;-0.5;0.9;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0
We are open again today from 10 00 am til 7 pm   come in and see us;0;0;0;0.0;0.5;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Just got out of the film  Had some giggles I  lt 3 Colbert;0;0;0;0.0;0.0;1;1;0;1;1;2;0;0;0;0;0;0;0;1;0;0;0;0;0
Yes it is;0;0;0;0.0;0.0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
What do you want to know about MODx cms  Maybe I can help you;0;0;0;0.0;0.0;1;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0
ok that dinner rocked;0;1;0;0.5;0.5;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Pretty much  Trying to follow the more interesting ones at the moment;0;0;0;0.3625;0.55;1;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0
hi;0;1;0;0.0;0.0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
I think I m going to try making those newspaper thingies this year  Got a lot of herbs to grow;0;0;0;0.0;0.0;1;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0
Seeing Eno on Thursday Brian Eno  amp  J  Peter Schwalm     Like Pictures  Pt  2  ntnet    http   blip fm  3xcys;0;1;0;0.0;0.0;1;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0
hah  quot if I don t have much time quot  good point;0;0;0;0.4499999999999999;0.4;1;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0
just chillin  P i mean holidays   nothing to do   silence   only me    haha  finally my relaxing time   with a book typical for me    lt 3;0;0;0;-0.0558333333333333;0.6975;1;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0
obviously;0;0;0;0.0;0.5;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
is an awesome photographer;0;0;0;1.0;1.0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
just wanted to say a big thank you for being such a great airline  As a travel writer things like this mean A LOT;0;0;0;0.121875;0.509375;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
now time for mouse to mouse pad for a long long night ahead  this is how you know you love it;0;0;0;0.1333333333333333;0.4666666666666666;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
how many people does he wanna rip it out of really;0;0;0;0.35;0.35;1;1;0;1;1;2;0;0;0;0;0;0;0;1;0;0;0;0;0
I luv your blog too  Fashion is  lt 3;0;1;0;0.0;0.0;1;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0
get back to work;0;1;0;0.0;0.0;0;1;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0
cloudforce is the top trend  I am surprised  But I couldn t have loved it more;0;0;0;0.4499999999999999;0.675;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
i r so tired but i suppose thats what i get for procrastinating  damn i hate having my ego tied up in grades    i blame capitalism;0;1;1;-0.6000000000000001;0.8;1;1;0;0;1;3;1;0;0;0;0;0;0;1;1;1;1;1;1
Awesome time tonight  I knew you would check twitter before bed  Ha Ha;0;0;0;1.0;1.0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
uhuhhhh  word fail  it s  shipwreck in the sand   obviously too early;0;0;1;-0.1333333333333333;0.3666666666666666;1;1;0;1;1;3;1;0;0;0;0;0;0;1;1;0;0;0;0
Have a good day Jessie  and I ll tell you for why  it s your birthday;0;0;0;0.7;0.6000000000000001;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
thanks to  cant wait to get home from work tonight  for some reason;0;0;0;0.2;0.2;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
forgot she had a twitter  amp  is pleased to know more people have joined;0;0;0;0.5;0.75;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
ochie  kmaren nervous ya pas TU  Kliatan tau  pas aku dtg aku ngeliat ochie lg maen2in tisu sampe tisu y lecek;0;0;1;0.0;0.0;1;1;0;1;1;3;1;0;0;0;0;0;0;1;1;0;0;0;0
ye   But I still rather imagine my dad is some american superstar than just a bum    it keeps me happy;0;0;0;0.4;0.5;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Woop  I m keen to head to Sydney Melbourne  Even if YYY come here  we should still roadtrip;0;1;0;0.0;0.0;1;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0
just got out of the shower  nothing says  wake up  like body lotion in your hair;0;0;0;0.0;0.0;1;1;0;1;1;2;0;0;0;0;0;0;0;1;0;0;0;0;0
whyy dont you update somemore mom  HAVE A BLESSED DAY;0;0;0;0.0;0.0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
what about twittering your task;0;1;0;0.0;0.0;1;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0
you been puffing on that dragon again  ey;0;0;0;0.0;0.0;0;1;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0
I got twitter 4 my iPod touch yaaaaaay;0;0;0;0.0;0.0;1;1;0;1;1;2;0;0;0;0;0;0;0;1;0;0;0;0;0
really     why  Call superman  he can save you     We need ya;0;0;0;0.2;0.2;1;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0
is excited for two more sleeps any she doesn t have to wear the stupid goggles to bed anymore;0;1;1;0.025;0.75;0;1;0;1;1;2;0;0;0;0;0;0;0;1;0;1;1;0;0
Too funny;0;1;0;0.25;1.0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Glad to hear it  Im ok thanx;0;1;0;0.5;0.75;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
haha it was alright  we ended up paying abt  900  and yes i am coming to school tmoro oh oli pood tday   D;0;0;0;0.2;0.3;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Yes  indeed  With copious amounts of whipped cream;0;0;0;0.0;0.0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Go you;0;1;0;0.0;0.0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
HootSuite monetizing Twitter   shurely shum mishtake  http   ow ly 2g0Y;0;1;0;0.0;0.0;1;1;0;1;1;2;0;0;0;0;0;0;0;1;0;0;0;0;0
ahhh    The Shoe throwing Tradition   After Pakistan and Iraq  Now in India http   bit ly s6lea;0;1;0;0.0;0.0;1;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0
Hurrah  Someone is listening  Delay so long  have now missed meeting  Back home to walk dog and reschedule;0;1;0;-0.025;0.2;1;1;0;1;1;2;0;0;0;0;0;0;0;1;0;0;0;0;0
uh oh i take it someone cant spell your name  im a katie and hate it when people put katy x;0;1;1;-0.8;0.9;1;1;0;0;1;3;1;0;0;0;0;0;0;1;1;1;1;1;1
